target_id,variant_label,repetition_index,guesser_model,judge_model,guesser_reasoning_effort,judge_reasoning_effort,guesser_reasoning,judge_reasoning,run_id,mode,target_name,solved,turns_used,false_positive,final_question,final_question_correct,error,error_type,guesser_w_effort
place_busan,gemini-3-flash-preview,71,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0071__full-game-test__gemini__gemini-3-flash-preview,full-game-test,Busan,True,11,,Is the target city Busan?,True,,,gemini-3-flash-preview
character_gandalf,gemini-3.1-flash-lite-preview,71,gemini-3.1-flash-lite-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0071__full-game-test__gemini__gemini-3.1-flash-lite-preview,full-game-test,Gandalf,True,34,,Is the character Gandalf?,True,,,gemini-3.1-flash-lite-preview
character_gandalf,gpt-5.4-mini,71,gpt-5.4-mini,gpt-5.4-mini,high,low,{'reasoning_effort': 'high'},{'reasoning_effort': 'low'},run-0071__full-game-test__openai__gpt-5.4-mini,full-game-test,Gandalf,False,80,,Did he first appear in a comic book?,False,,,gpt-5.4-mini_high
animal_octopus,claude-sonnet-4-5,72,claude-sonnet-4-5,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0072__full-game-test__anthropic__claude-sonnet-4-5,full-game-test,octopus,True,14,,Is the target an octopus?,True,,,claude-sonnet-4-5_budget_2048
object_umbrella,claude-sonnet-4-5,72,claude-sonnet-4-5,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0072__full-game-test__anthropic__claude-sonnet-4-5,full-game-test,umbrella,True,29,,Is the target an umbrella?,True,,,claude-sonnet-4-5_budget_2048
place_busan,gemini-3-flash-preview,72,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0072__full-game-test__gemini__gemini-3-flash-preview,full-game-test,Busan,True,12,,Is the target Busan?,True,,,gemini-3-flash-preview
character_gandalf,gemini-3.1-flash-lite-preview,72,gemini-3.1-flash-lite-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0072__full-game-test__gemini__gemini-3.1-flash-lite-preview,full-game-test,Gandalf,True,24,,Is the character Gandalf?,True,,,gemini-3.1-flash-lite-preview
character_gandalf,gpt-5.4-mini,72,gpt-5.4-mini,gpt-5.4-mini,high,low,{'reasoning_effort': 'high'},{'reasoning_effort': 'low'},run-0072__full-game-test__openai__gpt-5.4-mini,full-game-test,Gandalf,True,42,,Is the character Gandalf?,True,,,gpt-5.4-mini_high
animal_octopus,claude-sonnet-4-5,73,claude-sonnet-4-5,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0073__full-game-test__anthropic__claude-sonnet-4-5,full-game-test,octopus,True,15,,Is the target an octopus?,True,,,claude-sonnet-4-5_budget_2048
object_umbrella,claude-sonnet-4-5,73,claude-sonnet-4-5,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0073__full-game-test__anthropic__claude-sonnet-4-5,full-game-test,umbrella,True,40,,Is the target an umbrella?,True,,,claude-sonnet-4-5_budget_2048
place_busan,gemini-3-flash-preview,73,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0073__full-game-test__gemini__gemini-3-flash-preview,full-game-test,Busan,True,13,,Is the target Busan?,True,,,gemini-3-flash-preview
character_gandalf,gemini-3.1-flash-lite-preview,73,gemini-3.1-flash-lite-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0073__full-game-test__gemini__gemini-3.1-flash-lite-preview,full-game-test,Gandalf,True,23,,Is this character Gandalf?,True,,,gemini-3.1-flash-lite-preview
character_gandalf,gpt-5.4-mini,73,gpt-5.4-mini,gpt-5.4-mini,high,low,{'reasoning_effort': 'high'},{'reasoning_effort': 'low'},run-0073__full-game-test__openai__gpt-5.4-mini,full-game-test,Gandalf,True,28,,Is the character Gandalf?,True,,,gpt-5.4-mini_high
animal_octopus,claude-sonnet-4-5,74,claude-sonnet-4-5,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0074__full-game-test__anthropic__claude-sonnet-4-5,full-game-test,octopus,True,16,,Is the target an octopus?,True,,,claude-sonnet-4-5_budget_2048
object_umbrella,claude-sonnet-4-5,74,claude-sonnet-4-5,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0074__full-game-test__anthropic__claude-sonnet-4-5,full-game-test,umbrella,False,80,,Is the target a shield or barrier used to block or deflect something hazardous?,False,,,claude-sonnet-4-5_budget_2048
place_busan,gemini-3-flash-preview,74,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0074__full-game-test__gemini__gemini-3-flash-preview,full-game-test,Busan,True,14,,Is the target Busan?,True,,,gemini-3-flash-preview
character_gandalf,gemini-3.1-flash-lite-preview,74,gemini-3.1-flash-lite-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0074__full-game-test__gemini__gemini-3.1-flash-lite-preview,full-game-test,Gandalf,True,18,,Is the target Gandalf?,True,,,gemini-3.1-flash-lite-preview
character_gandalf,gpt-5.4-mini,74,gpt-5.4-mini,gpt-5.4-mini,high,low,{'reasoning_effort': 'high'},{'reasoning_effort': 'low'},run-0074__full-game-test__openai__gpt-5.4-mini,full-game-test,Gandalf,True,31,,Is the character Gandalf?,True,,,gpt-5.4-mini_high
animal_octopus,claude-sonnet-4-5,75,claude-sonnet-4-5,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0075__full-game-test__anthropic__claude-sonnet-4-5,full-game-test,octopus,False,80,,Is the target a lemon or lime?,False,,,claude-sonnet-4-5_budget_2048
object_umbrella,claude-sonnet-4-5,75,claude-sonnet-4-5,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0075__full-game-test__anthropic__claude-sonnet-4-5,full-game-test,umbrella,True,46,,Is the target an umbrella?,True,,,claude-sonnet-4-5_budget_2048
place_busan,gemini-3-flash-preview,75,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0075__full-game-test__gemini__gemini-3-flash-preview,full-game-test,Busan,True,13,,Is the target Busan?,True,,,gemini-3-flash-preview
character_gandalf,gemini-3.1-flash-lite-preview,75,gemini-3.1-flash-lite-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0075__full-game-test__gemini__gemini-3.1-flash-lite-preview,full-game-test,Gandalf,True,30,,Is the hidden target Gandalf?,True,,,gemini-3.1-flash-lite-preview
character_gandalf,gpt-5.4-mini,75,gpt-5.4-mini,gpt-5.4-mini,high,low,{'reasoning_effort': 'high'},{'reasoning_effort': 'low'},run-0075__full-game-test__openai__gpt-5.4-mini,full-game-test,Gandalf,True,29,,Is the character Gandalf?,True,,,gpt-5.4-mini_high
animal_octopus,claude-sonnet-4-5,76,claude-sonnet-4-5,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0076__full-game-test__anthropic__claude-sonnet-4-5,full-game-test,octopus,True,17,,Is the target an octopus?,True,,,claude-sonnet-4-5_budget_2048
object_umbrella,claude-sonnet-4-5,76,claude-sonnet-4-5,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0076__full-game-test__anthropic__claude-sonnet-4-5,full-game-test,umbrella,True,29,,Is the target an umbrella?,True,,,claude-sonnet-4-5_budget_2048
place_busan,gemini-3-flash-preview,76,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0076__full-game-test__gemini__gemini-3-flash-preview,full-game-test,Busan,True,12,,Is the city Busan?,True,,,gemini-3-flash-preview
character_gandalf,gemini-3.1-flash-lite-preview,76,gemini-3.1-flash-lite-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0076__full-game-test__gemini__gemini-3.1-flash-lite-preview,full-game-test,Gandalf,True,41,,Is the character Gandalf?,True,,,gemini-3.1-flash-lite-preview
character_gandalf,gpt-5.4-mini,76,gpt-5.4-mini,gpt-5.4-mini,high,low,{'reasoning_effort': 'high'},{'reasoning_effort': 'low'},run-0076__full-game-test__openai__gpt-5.4-mini,full-game-test,Gandalf,True,19,,Is the hidden target Gandalf?,True,,,gpt-5.4-mini_high
animal_octopus,claude-sonnet-4-5,77,claude-sonnet-4-5,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0077__full-game-test__anthropic__claude-sonnet-4-5,full-game-test,octopus,True,18,,Is the target an octopus?,True,,,claude-sonnet-4-5_budget_2048
object_umbrella,claude-sonnet-4-5,77,claude-sonnet-4-5,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0077__full-game-test__anthropic__claude-sonnet-4-5,full-game-test,umbrella,True,67,,Is the hidden target an umbrella?,True,,,claude-sonnet-4-5_budget_2048
place_busan,gemini-3-flash-preview,77,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0077__full-game-test__gemini__gemini-3-flash-preview,full-game-test,Busan,True,11,,Is the target Busan?,True,,,gemini-3-flash-preview
character_gandalf,gemini-3.1-flash-lite-preview,77,gemini-3.1-flash-lite-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0077__full-game-test__gemini__gemini-3.1-flash-lite-preview,full-game-test,Gandalf,True,45,,Is the character Gandalf?,True,,,gemini-3.1-flash-lite-preview
character_gandalf,gpt-5.4-mini,77,gpt-5.4-mini,gpt-5.4-mini,high,low,{'reasoning_effort': 'high'},{'reasoning_effort': 'low'},run-0077__full-game-test__openai__gpt-5.4-mini,full-game-test,Gandalf,True,42,,Is the character Gandalf?,True,,,gpt-5.4-mini_high
animal_octopus,claude-sonnet-4-5,78,claude-sonnet-4-5,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0078__full-game-test__anthropic__claude-sonnet-4-5,full-game-test,octopus,True,15,,Is the target an octopus?,True,,,claude-sonnet-4-5_budget_2048
object_umbrella,claude-sonnet-4-5,78,claude-sonnet-4-5,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0078__full-game-test__anthropic__claude-sonnet-4-5,full-game-test,umbrella,True,26,,Is the target an umbrella?,True,,,claude-sonnet-4-5_budget_2048
place_busan,gemini-3-flash-preview,78,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0078__full-game-test__gemini__gemini-3-flash-preview,full-game-test,Busan,True,11,,Is the target Busan?,True,,,gemini-3-flash-preview
character_gandalf,gemini-3.1-flash-lite-preview,78,gemini-3.1-flash-lite-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0078__full-game-test__gemini__gemini-3.1-flash-lite-preview,full-game-test,Gandalf,True,21,,Is the target Gandalf?,True,,,gemini-3.1-flash-lite-preview
object_umbrella,gpt-5.4-mini,78,gpt-5.4-mini,gpt-5.4-mini,high,low,{'reasoning_effort': 'high'},{'reasoning_effort': 'low'},run-0078__full-game-test__openai__gpt-5.4-mini,full-game-test,umbrella,True,22,,Is it an umbrella?,True,,,gpt-5.4-mini_high
animal_octopus,claude-sonnet-4-5,79,claude-sonnet-4-5,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0079__full-game-test__anthropic__claude-sonnet-4-5,full-game-test,octopus,True,18,,Is the target an octopus?,True,,,claude-sonnet-4-5_budget_2048
object_umbrella,claude-sonnet-4-5,79,claude-sonnet-4-5,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0079__full-game-test__anthropic__claude-sonnet-4-5,full-game-test,umbrella,True,27,,Is the target an umbrella?,True,,,claude-sonnet-4-5_budget_2048
place_busan,gemini-3-flash-preview,79,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0079__full-game-test__gemini__gemini-3-flash-preview,full-game-test,Busan,True,15,,Is the target Busan?,True,,,gemini-3-flash-preview
character_gandalf,gemini-3.1-flash-lite-preview,79,gemini-3.1-flash-lite-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0079__full-game-test__gemini__gemini-3.1-flash-lite-preview,full-game-test,Gandalf,True,20,,Is the hidden target Gandalf?,True,,,gemini-3.1-flash-lite-preview
object_umbrella,gpt-5.4-mini,79,gpt-5.4-mini,gpt-5.4-mini,high,low,{'reasoning_effort': 'high'},{'reasoning_effort': 'low'},run-0079__full-game-test__openai__gpt-5.4-mini,full-game-test,umbrella,True,22,,Is it an umbrella?,True,,,gpt-5.4-mini_high
object_toothbrush,claude-opus-4-6,80,claude-opus-4-6,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0080__full-game-test__anthropic__claude-opus-4-6,full-game-test,toothbrush,True,16,,Is the hidden target a toothbrush?,True,,,claude-opus-4-6_budget_2048
animal_octopus,claude-sonnet-4-5,80,claude-sonnet-4-5,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0080__full-game-test__anthropic__claude-sonnet-4-5,full-game-test,octopus,True,19,,Is the target an octopus?,True,,,claude-sonnet-4-5_budget_2048
character_gandalf,gemini-3.1-flash-lite-preview,80,gemini-3.1-flash-lite-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0080__full-game-test__gemini__gemini-3.1-flash-lite-preview,full-game-test,Gandalf,False,80,,"Is the role typically an entry-level position such as an ""Intern"" or ""Apprentice""?",False,,,gemini-3.1-flash-lite-preview
animal_octopus,gpt-5.4,80,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0080__full-game-test__openai__gpt-5.4,full-game-test,octopus,True,18,,Is the hidden target an octopus?,True,,,gpt-5.4_low
object_umbrella,gpt-5.4-mini,80,gpt-5.4-mini,gpt-5.4-mini,high,low,{'reasoning_effort': 'high'},{'reasoning_effort': 'low'},run-0080__full-game-test__openai__gpt-5.4-mini,full-game-test,umbrella,True,47,,Is it an umbrella?,True,,,gpt-5.4-mini_high
person_marie_curie,claude-opus-4-6,81,claude-opus-4-6,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0081__full-game-test__anthropic__claude-opus-4-6,full-game-test,Marie Curie,True,15,,Is this person Marie Curie?,True,,,claude-opus-4-6_budget_2048
object_toothbrush,claude-opus-4-6,81,claude-opus-4-6,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0081__full-game-test__anthropic__claude-opus-4-6,full-game-test,toothbrush,True,15,,Is the hidden target a toothbrush?,True,,,claude-opus-4-6_budget_2048
object_umbrella,gemini-3.1-flash-lite-preview,81,gemini-3.1-flash-lite-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0081__full-game-test__gemini__gemini-3.1-flash-lite-preview,full-game-test,umbrella,True,33,,Is the target an umbrella?,True,,,gemini-3.1-flash-lite-preview
animal_octopus,gpt-5.4,81,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0081__full-game-test__openai__gpt-5.4,full-game-test,octopus,True,18,,Is the hidden target an octopus?,True,,,gpt-5.4_low
object_umbrella,gpt-5.4-mini,81,gpt-5.4-mini,gpt-5.4-mini,high,low,{'reasoning_effort': 'high'},{'reasoning_effort': 'low'},run-0081__full-game-test__openai__gpt-5.4-mini,full-game-test,umbrella,True,25,,Is it an umbrella?,True,,,gpt-5.4-mini_high
person_marie_curie,claude-opus-4-6,82,claude-opus-4-6,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0082__full-game-test__anthropic__claude-opus-4-6,full-game-test,Marie Curie,True,18,,Is this person Marie Curie?,True,,,claude-opus-4-6_budget_2048
object_toothbrush,claude-opus-4-6,82,claude-opus-4-6,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0082__full-game-test__anthropic__claude-opus-4-6,full-game-test,toothbrush,True,16,,Is the hidden target a toothbrush?,True,,,claude-opus-4-6_budget_2048
object_umbrella,gemini-3.1-flash-lite-preview,82,gemini-3.1-flash-lite-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0082__full-game-test__gemini__gemini-3.1-flash-lite-preview,full-game-test,umbrella,True,38,,Is the hidden target an umbrella?,True,,,gemini-3.1-flash-lite-preview
animal_octopus,gpt-5.4,82,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0082__full-game-test__openai__gpt-5.4,full-game-test,octopus,True,14,,Is the hidden target an octopus?,True,,,gpt-5.4_low
object_umbrella,gpt-5.4-mini,82,gpt-5.4-mini,gpt-5.4-mini,high,low,{'reasoning_effort': 'high'},{'reasoning_effort': 'low'},run-0082__full-game-test__openai__gpt-5.4-mini,full-game-test,umbrella,True,28,,Is it an umbrella?,True,,,gpt-5.4-mini_high
person_marie_curie,claude-opus-4-6,83,claude-opus-4-6,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0083__full-game-test__anthropic__claude-opus-4-6,full-game-test,Marie Curie,True,18,,Is the hidden target Marie Curie?,True,,,claude-opus-4-6_budget_2048
object_toothbrush,claude-opus-4-6,83,claude-opus-4-6,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0083__full-game-test__anthropic__claude-opus-4-6,full-game-test,toothbrush,True,15,,Is the hidden target a toothbrush?,True,,,claude-opus-4-6_budget_2048
object_umbrella,gemini-3.1-flash-lite-preview,83,gemini-3.1-flash-lite-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0083__full-game-test__gemini__gemini-3.1-flash-lite-preview,full-game-test,umbrella,True,28,,Is the target an umbrella?,True,,,gemini-3.1-flash-lite-preview
animal_octopus,gpt-5.4,83,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0083__full-game-test__openai__gpt-5.4,full-game-test,octopus,True,13,,Is the hidden target an octopus?,True,,,gpt-5.4_low
object_umbrella,gpt-5.4-mini,83,gpt-5.4-mini,gpt-5.4-mini,high,low,{'reasoning_effort': 'high'},{'reasoning_effort': 'low'},run-0083__full-game-test__openai__gpt-5.4-mini,full-game-test,umbrella,True,24,,Is the hidden target an umbrella?,True,,,gpt-5.4-mini_high
person_marie_curie,claude-opus-4-6,84,claude-opus-4-6,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0084__full-game-test__anthropic__claude-opus-4-6,full-game-test,Marie Curie,True,13,,Is the person Marie Curie?,True,,,claude-opus-4-6_budget_2048
object_toothbrush,claude-opus-4-6,84,claude-opus-4-6,gpt-5.4-mini,budget_2048,low,{'thinking_budget': 2048},{'reasoning_effort': 'low'},run-0084__full-game-test__anthropic__claude-opus-4-6,full-game-test,toothbrush,True,17,,Is the hidden target a toothbrush?,True,,,claude-opus-4-6_budget_2048
object_umbrella,gemini-3.1-flash-lite-preview,84,gemini-3.1-flash-lite-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0084__full-game-test__gemini__gemini-3.1-flash-lite-preview,full-game-test,umbrella,True,48,,Is the object an umbrella?,True,,,gemini-3.1-flash-lite-preview
animal_octopus,gpt-5.4,84,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0084__full-game-test__openai__gpt-5.4,full-game-test,octopus,True,14,,Is the hidden target an octopus?,True,,,gpt-5.4_low
object_umbrella,gpt-5.4-mini,84,gpt-5.4-mini,gpt-5.4-mini,high,low,{'reasoning_effort': 'high'},{'reasoning_effort': 'low'},run-0084__full-game-test__openai__gpt-5.4-mini,full-game-test,umbrella,True,31,,Is it an umbrella?,True,,,gpt-5.4-mini_high
